,0,1,2,3
22503,304,s176,wf_type,0.00427103894281362
22505,304,s178,wf_type,-0.001464840123690845
22507,304,s180,wf_type,0.0015582998250283705
22509,304,s181,wf_type,0.0017012316785216838
22511,304,s182,wf_type,-0.0036604528041665487
22513,304,s183,wf_type,-0.0006093110054767326
22515,304,s189,wf_type,0.0012856546815765918
22517,304,s190,wf_type,-0.0032996065867202406
22519,304,s198,wf_type,0.0016662813979093233
22521,304,s207,wf_type,-0.00033655561440225026
22523,304,s209,wf_type,0.0008619941180964516
22525,304,s210,wf_type,-0.004916744927565257
22527,304,s212,wf_type,-0.00014365896226175808
22529,304,s217,wf_type,-0.00030243962801079153
22531,304,s219,wf_type,0.00033285327339803694
22533,304,s224,wf_type,-0.0010567652896257516
22535,304,s240,wf_type,-0.0003803924521220467
22537,304,s254,wf_type,-0.014601768302359708
22539,304,s261,wf_type,0.0013072067304165094
22541,304,s262,wf_type,0.001843336538468725
22543,304,s263,wf_type,-0.0021895786588330113
22545,304,s267,wf_type,-0.0004783840003074155
22547,304,s276,wf_type,-0.0003337526031828031
22549,304,s278,wf_type,0.00016066204780378572
22551,304,s279,wf_type,6.899722588800446e-05
22553,304,s282,wf_type,-0.004846520003629846
22555,304,s283,wf_type,-0.0004477653015709048
22557,304,s286,wf_type,0.0031193179986439643
22559,304,s302,wf_type,0.0025925480392030025
22561,304,s304,wf_type,3.568163261587358e-05
22563,304,s305,wf_type,0.00027385990551062297
22565,304,s306,wf_type,0.0033372010417830693
22567,304,s309,wf_type,0.0022536940200750355
22569,304,s311,wf_type,-0.00010497799996301072
22571,305,s009,wf_type,0.00029584028137226795
22573,305,s020,wf_type,0.0037428831775610104
22575,305,s175,wf_type,-0.002708288661248545
22577,305,s176,wf_type,0.0045000524019437405
22579,305,s178,wf_type,-0.003903750363953304
22581,305,s180,wf_type,0.0030395622500282117
22583,305,s181,wf_type,0.001360183845017159
22585,305,s182,wf_type,0.0010254532451731478
22587,305,s183,wf_type,0.0007875695191167509
22589,305,s189,wf_type,0.0020760238886687833
22591,305,s190,wf_type,-0.0004793902238210037
22593,305,s198,wf_type,0.0029640852051131695
22595,305,s207,wf_type,0.003059773982089129
22597,305,s209,wf_type,-0.0015170073531015633
22599,305,s210,wf_type,-0.0007548614679156656
22601,305,s212,wf_type,-0.0015007915094300626
22603,305,s217,wf_type,-0.001470691035721311
22605,305,s219,wf_type,0.001037332678808728
22607,305,s224,wf_type,0.0009442831231456896
22609,305,s240,wf_type,-0.0021494495229936136
22611,305,s254,wf_type,0.00432271748409693
22613,305,s261,wf_type,-0.0006913346162316605
22615,305,s262,wf_type,0.00015386394230286162
22617,305,s263,wf_type,0.00024068109739412837
22619,305,s267,wf_type,0.007119613499380648
22621,305,s276,wf_type,0.0010396953075542104
22623,305,s278,wf_type,-0.0014387574345351025
22625,305,s279,wf_type,-0.0007026800939692534
22627,305,s282,wf_type,-0.0020803644997067737
22629,305,s283,wf_type,0.003504313264821411
22631,305,s286,wf_type,-0.00039811049820855316
22633,305,s302,wf_type,0.0003908372549113972
22635,305,s304,wf_type,-0.0011014382648774743
22637,305,s305,wf_type,-0.002983884434248675
22639,305,s306,wf_type,0.002041585937452814
22641,305,s309,wf_type,0.0009052608694891327
22643,305,s311,wf_type,-8.703399989826722e-05
22645,306,s009,wf_type,-0.001119435647894903
22647,306,s020,wf_type,0.0012381481308090278
22649,306,s175,wf_type,-0.0004149380679336915
22651,306,s176,wf_type,0.0003827802871595714
22653,306,s178,wf_type,0.0007364065633807774
22655,306,s180,wf_type,0.001719131640011256
22657,306,s181,wf_type,-0.0005631289433332089
22659,306,s182,wf_type,0.0004717094834244956
22661,306,s183,wf_type,-0.0024055866338764395
22663,306,s189,wf_type,0.0031347825600466935
22665,306,s190,wf_type,-0.0027030376928720485
22667,306,s198,wf_type,0.00018382254994422662
22669,306,s207,wf_type,0.0004426234690424964
22671,306,s209,wf_type,-0.0025430872557598034
22673,306,s210,wf_type,-0.00037288840758264893
22675,306,s212,wf_type,4.1241981127210956e-05
22677,306,s217,wf_type,-4.078820787089038e-05
22679,306,s219,wf_type,0.0008896360496119403
22681,306,s224,wf_type,7.785127590463049e-05
22683,306,s240,wf_type,0.0007590481172368485
22685,306,s254,wf_type,0.0003920284181303991
22687,306,s261,wf_type,0.004806502884513559
22689,306,s262,wf_type,0.0007665625000011175
22691,306,s263,wf_type,-0.0006788213433493363
22693,306,s267,wf_type,-0.0011190134997013964
22695,306,s276,wf_type,-0.00036613646079786295
22697,306,s278,wf_type,0.0026165743609173927
22699,306,s279,wf_type,0.004335557408113446
22701,306,s282,wf_type,0.00875566200003959
22703,306,s283,wf_type,0.00016113724416996186
22705,306,s286,wf_type,0.0011607655044645058
22707,306,s302,wf_type,0.0018489588235431314
22709,306,s304,wf_type,0.001022537755191906
22711,306,s305,wf_type,-0.0010988556602552432
22713,306,s306,wf_type,0.0015556250003404184
22715,306,s309,wf_type,-0.005213465761145296
22717,306,s311,wf_type,-0.001119735999945988
22719,307,s009,wf_type,-0.003817586113453014
22721,307,s020,wf_type,0.0007858794392504763
22723,307,s175,wf_type,0.0010840662340948868
22725,307,s176,wf_type,-0.001887397114702395
22727,307,s178,wf_type,-0.0003892477570272577
22729,307,s180,wf_type,-0.002998461080005653
22731,307,s181,wf_type,-0.0007166677502748341
22733,307,s182,wf_type,0.0014469395112989363
22735,307,s183,wf_type,-0.001618590409833434
22737,307,s189,wf_type,0.0004925145240465419
22739,307,s190,wf_type,-0.0010340599713985035
22741,307,s198,wf_type,-0.00030267500551417405
22743,307,s207,wf_type,0.0037160076507443233
22745,307,s209,wf_type,0.00044756715685841325
22747,307,s210,wf_type,-0.0006694912505433113
22749,307,s212,wf_type,0.00044675047170044963
22751,307,s217,wf_type,0.00045455188736460213
22753,307,s219,wf_type,-0.004001728297293151
22755,307,s224,wf_type,0.001509694266133009
22757,307,s240,wf_type,-0.00036582924900049294
22759,307,s254,wf_type,-0.0035434382550336985
22761,307,s261,wf_type,-0.0003094394235701571
22763,307,s262,wf_type,0.0013477980769187959
22765,307,s263,wf_type,0.0008853652454889941
22767,307,s267,wf_type,0.0016421744995750484
22769,307,s276,wf_type,-0.002240284894166202
22771,307,s278,wf_type,0.0014353600044090008
22773,307,s279,wf_type,3.772037302109378e-05
22775,307,s282,wf_type,0.0011208454985171562
22777,307,s283,wf_type,0.00024723826446665603
22779,307,s286,wf_type,0.0019619160052388907
22781,307,s302,wf_type,-0.0029406725490139698
22783,307,s304,wf_type,3.8001020361754327e-05
22785,307,s305,wf_type,-0.0007293594337753817
22787,307,s306,wf_type,0.002582968228883449
22789,307,s309,wf_type,0.0017048201040344572
22791,307,s311,wf_type,-0.00032924649998676667
22793,308,s009,wf_type,-0.00022080602044567379
22795,308,s020,wf_type,-0.0024651420560382062
22797,308,s175,wf_type,-0.0034577915466040107
22799,308,s176,wf_type,0.0015436673062280385
22801,308,s178,wf_type,-0.0008103518368865276
22803,308,s180,wf_type,0.00148086857999715
22805,308,s181,wf_type,-0.000337846674912451
22807,308,s182,wf_type,-0.00017364822331806065
22809,308,s183,wf_type,-0.0018817084207668924
22811,308,s189,wf_type,-0.002492049862718526
22813,308,s190,wf_type,-0.0009624071492537596
22815,308,s198,wf_type,0.001627507573209219
22817,308,s207,wf_type,0.0010444479590585936
22819,308,s209,wf_type,-0.00027711911688504276
22821,308,s210,wf_type,-0.0033776458076317795
22823,308,s212,wf_type,-0.001358858962274373
22825,308,s217,wf_type,0.000984870751810102
22827,308,s219,wf_type,0.00040961239601192085
22829,308,s224,wf_type,-0.0006420271556806861
22831,308,s240,wf_type,0.00026390377326675234
22833,308,s254,wf_type,-0.0014024333305697632
22835,308,s261,wf_type,0.0005308697112083725
22837,308,s262,wf_type,-0.0016469620192378447
22839,308,s263,wf_type,-0.003080630489687505
22841,308,s267,wf_type,0.0020848705008393166
22843,308,s276,wf_type,0.0010853645787089283
22845,308,s278,wf_type,-0.0017637820508426593
22847,308,s279,wf_type,0.0006352555636247566
22849,308,s282,wf_type,-0.0010339405026752464
22851,308,s283,wf_type,0.00040735816939410754
22853,308,s286,wf_type,0.004040963496081533
22855,308,s302,wf_type,-0.0015729367647023243
22857,308,s304,wf_type,7.918724455818533e-05
22859,308,s305,wf_type,-0.0005906377358906822
22861,308,s306,wf_type,0.0019485651041577505
22863,308,s309,wf_type,0.000777933694695568
22865,308,s311,wf_type,-0.0006027890000041223
22867,309,s009,wf_type,0.00043941759105547626
22869,309,s020,wf_type,-0.0030642831775579606
22871,309,s175,wf_type,-0.003624316687440418
22873,309,s176,wf_type,-0.0017309100960399234
22875,309,s178,wf_type,0.0005808752412561342
22877,309,s180,wf_type,-0.00040056949999779933
22879,309,s181,wf_type,0.00015400461841568009
22881,309,s182,wf_type,0.003613578090307977
22883,309,s183,wf_type,0.0007813110546347825
22885,309,s189,wf_type,-0.0008653301772011331
22887,309,s190,wf_type,-0.003220566617393936
22889,309,s198,wf_type,0.0011865301607435358
22891,309,s207,wf_type,0.0009980127524242407
22893,309,s209,wf_type,-0.0011449151968597154
22895,309,s210,wf_type,-0.00037332504871301396
22897,309,s212,wf_type,0.0006393933962272038
22899,309,s217,wf_type,-0.0006055382084769188
22901,309,s219,wf_type,-0.005405260770607533
22903,309,s224,wf_type,-0.0013194320666305023
22905,309,s240,wf_type,-0.0002657830152871481
22907,309,s254,wf_type,0.0024481535497340363
22909,309,s261,wf_type,0.0004999475968361389
22911,309,s262,wf_type,-0.002542126442301869
22913,309,s263,wf_type,0.00039316341493891914
22915,309,s267,wf_type,-0.0012467800010927015
22917,309,s276,wf_type,0.0025028489544638463
22919,309,s278,wf_type,-0.0015991989702272868
22921,309,s279,wf_type,-0.0025944189821732137
22923,309,s282,wf_type,0.0033596445014700315
22925,309,s283,wf_type,0.0014299025559531785
22927,309,s286,wf_type,-0.0021172734955325757
22929,309,s302,wf_type,-0.0007059877450902757
22931,309,s304,wf_type,0.0006533311223355825
22933,309,s305,wf_type,-0.0011666627354504791
22935,309,s306,wf_type,-0.0013299604168726872
22937,309,s309,wf_type,0.00013290978170951655
22939,309,s311,wf_type,-0.0006020214999989533
22941,310,s009,wf_type,-0.0015572606487829173
22943,310,s020,wf_type,-0.0058289116822354105
22945,310,s175,wf_type,0.007373461859288
22947,310,s176,wf_type,0.0009283283652621329
22949,310,s178,wf_type,0.003748457867580191
22951,310,s180,wf_type,0.0006031760300220388
22953,310,s181,wf_type,0.00011515211921299481
22955,310,s182,wf_type,-0.0007269077982624685
22957,310,s183,wf_type,-0.0027516131912595433
22959,310,s189,wf_type,-0.0006044425667738018
22961,310,s190,wf_type,-0.0007425102327639858
22963,310,s198,wf_type,-0.0015171109701407628
22965,310,s207,wf_type,0.0006885903023839095
22967,310,s209,wf_type,-0.00026401617722905375
22969,310,s210,wf_type,0.001207462096014452
22971,310,s212,wf_type,-0.0005336896226386881
22973,310,s217,wf_type,0.000716030185840109
22975,310,s219,wf_type,-0.0037366696725021705
22977,310,s224,wf_type,-0.0008284022563734566
22979,310,s240,wf_type,-0.0023700259428225297
22981,310,s254,wf_type,0.007216318033360802
22983,310,s261,wf_type,0.0017706740380582717
22985,310,s262,wf_type,0.002648673076922574
22987,310,s263,wf_type,-0.002002065855776891
22989,310,s267,wf_type,0.0001230934989871453
22991,310,s276,wf_type,-0.0017432994718546973
22993,310,s278,wf_type,0.00024412615367999386
22995,310,s279,wf_type,-0.00033064815215766533
22997,310,s282,wf_type,0.0016363955021370202
22999,310,s283,wf_type,5.895913369496625e-06
23001,310,s286,wf_type,0.0029961449932307026
23003,310,s302,wf_type,-3.774411764460942e-05
23005,310,s304,wf_type,-0.002656401530750408
23007,310,s305,wf_type,0.0002901495280862279
23009,310,s306,wf_type,0.0005105885414498822
23011,310,s309,wf_type,-0.0046029608689106835
23013,310,s311,wf_type,0.001448220000002037
23015,311,s009,wf_type,-0.0005550157403814835
23017,311,s020,wf_type,-0.0009717308411058961
23019,311,s175,wf_type,-0.002165885353861084
23021,311,s176,wf_type,-0.0011920999985215095
23023,311,s178,wf_type,-0.003592651924523321
23025,311,s180,wf_type,-7.901703999323217e-05
23027,311,s181,wf_type,0.001889810515216215
23029,311,s182,wf_type,-0.003112849495200282
23031,311,s183,wf_type,-0.001403562360658233
23033,311,s189,wf_type,-0.001093723325779276
23035,311,s190,wf_type,0.000553915177954843
23037,311,s198,wf_type,-0.005113274713005889
23039,311,s207,wf_type,0.0026877877541238034
23041,311,s209,wf_type,0.000388433332737609
23043,311,s210,wf_type,0.0019981832714014063
23045,311,s212,wf_type,-0.0009711141509526753
23047,311,s217,wf_type,0.0008630287769812864
23049,311,s219,wf_type,-0.0029213137227257152
23051,311,s224,wf_type,0.00026292031859311265
23053,311,s240,wf_type,0.0035855004757221025
23055,311,s254,wf_type,-0.000740795626554413
23057,311,s261,wf_type,-0.002539647596747202
23059,311,s262,wf_type,0.0013402485576982856
23061,311,s263,wf_type,0.002349981704511017
23063,311,s267,wf_type,0.0015591035017860119
23065,311,s276,wf_type,0.004455786453036126
23067,311,s278,wf_type,-0.0049276912847581586
23069,311,s279,wf_type,-0.0012557365741856698
23071,311,s282,wf_type,-0.001559187499806285
23073,311,s283,wf_type,-0.0006484724438692242
23075,311,s286,wf_type,-0.00023787848418578507
23077,311,s302,wf_type,0.0016904308823567971
23079,311,s304,wf_type,0.0004171081634513955
23081,311,s305,wf_type,0.0006350250005884578
23083,311,s306,wf_type,-0.0023822494789177053
23085,311,s309,wf_type,-0.003823089132429626
23087,311,s311,wf_type,-0.0001960545000838479
23089,312,s009,wf_type,0.0010022217589991023
23091,312,s020,wf_type,0.0030672607476632373
23093,312,s175,wf_type,0.0018321113908162546
23095,312,s176,wf_type,0.0032306341370433337
23097,312,s178,wf_type,-0.0008513842065985092
23099,312,s180,wf_type,0.00023887366501185143
23101,312,s181,wf_type,0.001701500282440563
23103,312,s182,wf_type,-0.002981906222982057
23105,312,s183,wf_type,-0.00026903614754124875
23107,312,s189,wf_type,-0.0010552073121598033
23109,312,s190,wf_type,0.0019613923504948625
23111,312,s198,wf_type,-0.00014786448526946233
23113,312,s207,wf_type,-0.002867403063609514
23115,312,s209,wf_type,1.05955898784569e-05
23117,312,s210,wf_type,-0.003539701156114459
23119,312,s212,wf_type,0.0003423698113276678
23121,312,s217,wf_type,-0.0006818919824787739
23123,312,s219,wf_type,-0.000594134457060138
23125,312,s224,wf_type,3.5096058745007405e-05
23127,312,s240,wf_type,0.0022968830220084996
23129,312,s254,wf_type,-0.0023193923486752887
23131,312,s261,wf_type,-0.0010359201914980065
23133,312,s262,wf_type,-0.0009200682692282342
23135,312,s263,wf_type,-0.00434413353881299
23137,312,s267,wf_type,0.00048635550076142094
23139,312,s276,wf_type,0.00012068437596705432
23141,312,s278,wf_type,0.002374580001028686
23143,312,s279,wf_type,0.0013688597213735612
23145,312,s282,wf_type,-0.001758284498937428
23147,312,s283,wf_type,0.00023936530651182402
23149,312,s286,wf_type,-0.003841058500111105
23151,312,s302,wf_type,0.0030223794117742453
23153,312,s304,wf_type,-0.0006947408162849744
23155,312,s305,wf_type,-0.001397680660478007
23157,312,s306,wf_type,-0.00181081197903647
23159,312,s309,wf_type,-0.002128035324858503
23161,312,s311,wf_type,-0.001398637000038434
23163,313,s009,wf_type,-0.0024147365766111766
23165,313,s020,wf_type,0.005867175700935309
23167,313,s175,wf_type,-0.0019186055312729905
23169,313,s176,wf_type,0.00018987211324901444
23171,313,s178,wf_type,0.0011242810537777667
23173,313,s180,wf_type,0.0002802930699999711
23175,313,s181,wf_type,-0.0018118695995137794
23177,313,s182,wf_type,0.002341998701399946
23179,313,s183,wf_type,0.0015281249071136466
23181,313,s189,wf_type,-0.0009800859964189106
23183,313,s190,wf_type,-0.00025998788273514127
23185,313,s198,wf_type,0.001963547505039498
23187,313,s207,wf_type,0.00046270356955462733
23189,313,s209,wf_type,-0.000828067155774027
23191,313,s210,wf_type,-8.329914029066732e-05
23193,313,s212,wf_type,0.00041088726415534123
23195,313,s217,wf_type,0.0007909971678119928
23197,313,s219,wf_type,0.004226964570719886
23199,313,s224,wf_type,0.000791245894638364
23201,313,s240,wf_type,0.003965284910386883
23203,313,s254,wf_type,-0.0006601994556929567
23205,313,s261,wf_type,0.0001170754800953621
23207,313,s262,wf_type,-0.0005000225961555756
23209,313,s263,wf_type,0.0010655969473612856
23211,313,s267,wf_type,-0.003957001999660863
23213,313,s276,wf_type,-0.0004957270818219233
23215,313,s278,wf_type,0.0018869164161002033
23217,313,s279,wf_type,0.0021453296315114665
23219,313,s282,wf_type,-0.0015540104976389541
23221,313,s283,wf_type,-0.0028971872430256745
23223,313,s286,wf_type,-0.0011243139998987346
23225,313,s302,wf_type,-0.0006257848039124428
23227,313,s304,wf_type,-0.0008948948978249253
23229,313,s305,wf_type,-0.000562901887054257
23231,313,s306,wf_type,-0.0020114973952634805
23233,313,s309,wf_type,0.001653066843257124
23235,313,s311,wf_type,0.0012464734999775833
23237,314,s009,wf_type,-0.0015226884247062518
23239,314,s020,wf_type,-0.00022996214951167326
23241,314,s175,wf_type,-0.0026705058852864276
23243,314,s176,wf_type,-0.0011155884628981122
23245,314,s178,wf_type,-0.0015870213558096522
23247,314,s180,wf_type,-0.0030406768250168183
23249,314,s181,wf_type,0.0006774736127381222
23251,314,s182,wf_type,0.0013562107871737386
23253,314,s183,wf_type,0.0018793966502647867
23255,314,s189,wf_type,0.0017342945705782948
23257,314,s190,wf_type,-0.003330901991662191
23259,314,s198,wf_type,-0.0019982553831478403
23261,314,s207,wf_type,0.0015964979598089588
23263,314,s209,wf_type,0.001574420097955118
23265,314,s210,wf_type,0.00029257250571390804
23267,314,s212,wf_type,-0.0009106551886721911
23269,314,s217,wf_type,0.001360108963881601
23271,314,s219,wf_type,0.0026642661051246904
23273,314,s224,wf_type,7.415417458791674e-05
23275,314,s240,wf_type,-0.0014340292425158458
23277,314,s254,wf_type,-0.0045418781457377275
23279,314,s261,wf_type,0.0008789125002714657
23281,314,s262,wf_type,-0.0008109129807656652
23283,314,s263,wf_type,-0.0003870859757781291
23285,314,s267,wf_type,0.0030047690006904317
23287,314,s276,wf_type,-0.0020831468767331276
23289,314,s278,wf_type,0.0005762251273084125
23291,314,s279,wf_type,0.0006652407410675313
23293,314,s282,wf_type,-0.005197680996498094
23295,314,s283,wf_type,-0.001096669899309242
23297,314,s286,wf_type,8.207699749618714e-05
23299,314,s302,wf_type,0.0016456862745144463
23301,314,s304,wf_type,-0.0003317709180214019
23303,314,s305,wf_type,0.0013283500003074922
23305,314,s306,wf_type,-0.0013796432296355003
23307,314,s309,wf_type,-0.004340963589366647
23309,314,s311,wf_type,8.331900000484761e-05
23311,315,s009,wf_type,-0.0013633981493681117
23313,315,s020,wf_type,0.0023866257009562716
23315,315,s175,wf_type,0.004582375698115963
23317,315,s176,wf_type,-0.0032678312502237247
23319,315,s178,wf_type,0.00011635515928844377
23321,315,s180,wf_type,0.0030781438400254058
23323,315,s181,wf_type,0.001318872188830764
23325,315,s182,wf_type,0.002768781132428868
23327,315,s183,wf_type,0.001528169939903889
23329,315,s189,wf_type,-0.0005708404944085014
23331,315,s190,wf_type,-0.0012958319555899048
23333,315,s198,wf_type,0.0013002566443497527
23335,315,s207,wf_type,-0.0023271066299402057
23337,315,s209,wf_type,0.0008211117651537267
23339,315,s210,wf_type,0.0022528920841674914
23341,315,s212,wf_type,-0.00048577735848762463
23343,315,s217,wf_type,-0.0013228108522148345
23345,315,s219,wf_type,0.0025501081550761144
23347,315,s224,wf_type,0.0011331504474411602
23349,315,s240,wf_type,-4.0837258258660465e-05
23351,315,s254,wf_type,0.004156451365691637
23353,315,s261,wf_type,0.0008418466344525005
23355,315,s262,wf_type,-0.0009267961538407382
23357,315,s263,wf_type,-0.0031745164618236835
23359,315,s267,wf_type,0.005642601000727157
23361,315,s276,wf_type,0.0014673015624187735
23363,315,s278,wf_type,0.0026236856415963335
23365,315,s279,wf_type,0.0018520287046191737
23367,315,s282,wf_type,0.003956025997176765
23369,315,s283,wf_type,0.0016670229604790856
23371,315,s286,wf_type,0.002517182007431986
23373,315,s302,wf_type,0.0030194534313848485
23375,315,s304,wf_type,-0.0002003428569284496
23377,315,s305,wf_type,0.0008281132077000923
23379,315,s306,wf_type,0.0009228229174974928
23381,315,s309,wf_type,-0.002999079346646676
23383,315,s311,wf_type,-8.386250003240982e-05
23385,316,s009,wf_type,0.0007018773149293699
23387,316,s020,wf_type,-0.00022213831777161117
23389,316,s175,wf_type,-0.0028785338277733294
23391,316,s176,wf_type,0.0024634028847615877
23393,316,s178,wf_type,0.0001549421593654844
23395,316,s180,wf_type,-0.0013979203549979503
23397,316,s181,wf_type,-0.0004143012643084449
23399,316,s182,wf_type,0.0011498865109813875
23401,316,s183,wf_type,8.609621312012658e-05
23403,316,s189,wf_type,-7.4176475809854e-05
23405,316,s190,wf_type,0.00010603343360815835
23407,316,s198,wf_type,0.0035590991432804427
23409,316,s207,wf_type,0.001917337754632022
23411,316,s209,wf_type,-0.0002451583320233849
23413,316,s210,wf_type,0.0012070365676966806
23415,316,s212,wf_type,0.0019149433962265543
23417,316,s217,wf_type,0.0005260679282177737
23419,316,s219,wf_type,0.0025550241951822063
23421,316,s224,wf_type,-0.0014358832300992086
23423,316,s240,wf_type,0.0010158004621395236
23425,316,s254,wf_type,0.0003948612024122098
23427,316,s261,wf_type,0.0007664519227826262
23429,316,s262,wf_type,-0.0033852274038471608
23431,316,s263,wf_type,0.0002944189018751598
23433,316,s267,wf_type,-0.0009985705005237826
23435,316,s276,wf_type,-0.0010816276020098796
23437,316,s278,wf_type,-0.0036961020460017997
23439,316,s279,wf_type,-0.0015884726836466814
23441,316,s282,wf_type,0.00491768299834803
23443,316,s283,wf_type,-0.003558219893959028
23445,316,s286,wf_type,-0.0026418600045144576
23447,316,s302,wf_type,0.0014913269607913014
23449,316,s304,wf_type,0.0010509107143698944
23451,316,s305,wf_type,-0.0001129712266979275
23453,316,s306,wf_type,-0.0017249651039795326
23455,316,s309,wf_type,0.0029065336914398977
23457,316,s311,wf_type,-0.0005125924999629197
23459,317,s009,wf_type,0.0008545222215751131
23461,317,s020,wf_type,0.003817008411260758
23463,317,s175,wf_type,-8.287743715603361e-05
23465,317,s176,wf_type,0.0018115605769428215
23467,317,s178,wf_type,0.0027089556454172447
23469,317,s180,wf_type,0.0021996417999889687
23471,317,s181,wf_type,0.000491813920989614
23473,317,s182,wf_type,0.00042820823975798985
23475,317,s183,wf_type,-0.004459661721299557
23477,317,s189,wf_type,-0.001056741136741244
23479,317,s190,wf_type,0.0016714816231763493
23481,317,s198,wf_type,-0.004483603583745812
23483,317,s207,wf_type,0.00016983418145730236
23485,317,s209,wf_type,-0.0011851750000370837
23487,317,s210,wf_type,-0.0012081369471464622
23489,317,s212,wf_type,0.0010449792452858811
23491,317,s217,wf_type,0.0020069731146817624
23493,317,s219,wf_type,-0.001516763278804893
23495,317,s224,wf_type,-0.0006405221482844275
23497,317,s240,wf_type,-0.0007592103782303196
23499,317,s254,wf_type,0.002529218026991586
23501,317,s261,wf_type,0.0003873500007522612
23503,317,s262,wf_type,-0.0019225951923118598
23505,317,s263,wf_type,-0.0030249347576655717
23507,317,s267,wf_type,0.0011554114994942195
23509,317,s276,wf_type,-0.001125717709025291
23511,317,s278,wf_type,-0.0016368651308883442
23513,317,s279,wf_type,-0.003222744907597428
23515,317,s282,wf_type,-0.0021203494991641502
23517,317,s283,wf_type,0.0026508586716420023
23519,317,s286,wf_type,-0.0032791280047968015
23521,317,s302,wf_type,-0.0013741254902104657
23523,317,s304,wf_type,-0.0002846005099483454
23525,317,s305,wf_type,0.002564811792289444
23527,317,s306,wf_type,0.0017042031258824874
23529,317,s309,wf_type,-0.005962513585868495
23531,317,s311,wf_type,0.00016109000001961215
23533,318,s009,wf_type,-0.0007773412076790841
23535,318,s020,wf_type,-0.005458772897187184
23537,318,s175,wf_type,0.001959969223889859
23539,318,s176,wf_type,0.0015029725954473871
23541,318,s178,wf_type,-0.00030953623354434913
23543,318,s180,wf_type,-0.0006803157449985514
23545,318,s181,wf_type,-0.001360540467156273
23547,318,s182,wf_type,-0.0012785525527470646
23549,318,s183,wf_type,-0.0015330587595668939
23551,318,s189,wf_type,-0.0004183102315643201
23553,318,s190,wf_type,-0.0002975908099432242
23555,318,s198,wf_type,-0.0023368323659438113
23557,318,s207,wf_type,0.001012529591003397
23559,318,s209,wf_type,0.0005562852950556679
23561,318,s210,wf_type,-0.0020427371673576995
23563,318,s212,wf_type,0.0003712287735815376
23565,318,s217,wf_type,-0.00041481037624180447
23567,318,s219,wf_type,0.0009989613053794182
23569,318,s224,wf_type,0.001017589299974714
23571,318,s240,wf_type,0.0024557976526612376
23573,318,s254,wf_type,0.0014916049199473994
23575,318,s261,wf_type,0.0005460745191017985
23577,318,s262,wf_type,-0.0021125408653895968
23579,318,s263,wf_type,-0.0021476841428055907
23581,318,s267,wf_type,0.0014385005013900804
23583,318,s276,wf_type,0.001000574485563752
23585,318,s278,wf_type,0.0008239107707945172
23587,318,s279,wf_type,-0.001147694908367057
23589,318,s282,wf_type,-0.0005557375040370965
23591,318,s283,wf_type,0.001796057650923957
23593,318,s286,wf_type,0.0024031659984029836
23595,318,s302,wf_type,-0.00030951274508799273
23597,318,s304,wf_type,0.002278997448860426
23599,318,s305,wf_type,0.0006888150945876923
23601,318,s306,wf_type,0.004203297396088601
23603,318,s309,wf_type,0.0017751461956599407
23605,318,s311,wf_type,0.001511426500019298
23607,319,s009,wf_type,0.002442687960595961
23609,319,s020,wf_type,-0.002433599532714737
23611,319,s175,wf_type,0.002917824583391846
23613,319,s176,wf_type,0.0005470879791223863
23615,319,s178,wf_type,0.00444339028141205
23617,319,s180,wf_type,0.0009227841649726573
23619,319,s181,wf_type,0.0001890643572276626
23621,319,s182,wf_type,-0.0014064996323716681
23623,319,s183,wf_type,0.00012965628962536044
23625,319,s189,wf_type,-0.0003414157018030306
23627,319,s190,wf_type,-0.0016684183092029006
23629,319,s198,wf_type,0.00044306465780310914
23631,319,s207,wf_type,-0.001799712754662474
23633,319,s209,wf_type,-0.0013180348038326418
23635,319,s210,wf_type,0.002000084291163753
23637,319,s212,wf_type,0.0006398599056547883
23639,319,s217,wf_type,-0.0020000584926544093
23641,319,s219,wf_type,-0.005557749023191046
23643,319,s224,wf_type,0.00045039358698183087
23645,319,s240,wf_type,-0.0022683929177528283
23647,319,s254,wf_type,-0.009483622403591465
23649,319,s261,wf_type,-0.0003445980773204414
23651,319,s262,wf_type,-0.0003746783653862347
23653,319,s263,wf_type,0.001962482317339448
23655,319,s267,wf_type,0.00012170900037745125
23657,319,s276,wf_type,0.0008289427120568375
23659,319,s278,wf_type,0.0013550461568415937
23661,319,s279,wf_type,-0.0009623694479362012
23663,319,s282,wf_type,0.0007585919986013312
23665,319,s283,wf_type,0.0026090591848941945
23667,319,s286,wf_type,0.0033971069916151476
23669,319,s302,wf_type,-0.0032110549019557315
23671,319,s304,wf_type,-0.0002437158165070742
23673,319,s305,wf_type,-0.003296057546905567
23675,319,s306,wf_type,-0.0010567635419344394
23677,319,s309,wf_type,-0.0005312130442294093
23679,319,s311,wf_type,-0.0002764190000380035
23681,320,s009,wf_type,-0.0001902749995847617
23683,320,s020,wf_type,0.0009370691588934694
23685,320,s175,wf_type,0.0014602764010760438
23687,320,s176,wf_type,0.0032301365404586832
23689,320,s178,wf_type,0.001896155728162201
23691,320,s180,wf_type,0.0008024174899992432
23693,320,s181,wf_type,-0.0005663187692780921
23695,320,s182,wf_type,-0.0013634625780817222
23697,320,s183,wf_type,0.0019260594535435457
23699,320,s189,wf_type,-0.00026560602885372246
23701,320,s190,wf_type,0.0003708787413348483
